"LocationFindLocationLatitude","LocationFindLocationLongitude"
-39.392167,174.408833
-36.824602,174.679495
-36.8941277,174.7594201
-40.8080199,175.3485874
-39.0257771,176.6558911
-35.46694119,174.13792
-44.9504575,168.410948
-37.6288669,176.2003384
-39.9080697,175.8708317
-37.283389,174.654801
-43.2423363,172.0647331
-41.11157094,175.25815
-40.6191688,176.4147185
-39.59947516,176.8901788
-36.8983346,174.4433364
-38.41339834,176.5654757
-36.84617199,174.4639448
-40.687042,175.141207
-44.506131,168.705805
NA,NA
-38.6781952,175.7740732
-45.866875,170.667868
-43.678297,172.998958
-45.55501579,169.0175153
-40.8588338,175.4733364
-39.474099,176.904987
-41.28966776,174.7934998
-40.466624,175.23062
-40.7315203,175.3029704
-37.0401555,175.8401381
-44.434515,171.269777
-43.48356387,171.5373838
-38.84108033,174.8113053
-37.6324472,176.1819125
-40.36453,175.605111
-41.0758316,174.8516651
-41.81391125,172.2669886
-38.719767,176.072187
-36.888646,175.823898
-41.7483418,171.6093055
-39.166799,173.966409
-37.29508595,175.6998919
-42.7205013,170.9521665
-36.8604453,174.7690792
-41.28283354,174.782339
-38.06499519,175.9727808
-41.11661,174.790565
-36.4316707,174.5084959
-45.90833,170.52133
-35.9678363,174.479671
-39.1413558,175.2621082
-39.200265,175.750086
-37.760833,176.453889
-39.056908,174.063853
-41.1374322,174.8399337
-36.95493,174.561714
-41.317134,174.777622
-36.9049467,174.7707461
-43.53043988,172.6758937
-38.069064,176.255898
-36.1994204,175.3291215
-36.2929116,174.8086218
-39.2924031,175.5484025
-36.974579,175.276844
-41.03598607,172.8006919
-36.8166701,174.8499975
-43.6895042,172.7381843
-36.7616639,174.771669
-37.6711879,175.9173916
-37.470132,175.977811
-41.281323,174.86921
-40.2521673,176.4333385
-41.0516285,173.8044147
-36.305724,174.797108
-43.5344,172.596168
-35.490823,173.393025
-36.71331,174.751033
-43.498152,172.618068
-40.8833293,175.0041625
-36.7500027,174.7666629
-41.24016367,172.7771719
-35.281136,174.088766
-39.295505,174.067347
-37.9516696,174.6833294
-38.5396663,172.0926652
-39.316589,174.066666
-39.30108,176.369595
-36.848178,174.813998
-37.60951,176.028307
-37.0753837,174.9627429
-40.72958416,172.3129817
-36.955775,175.239758
-38.127069,176.206
-45.9900298,167.3828889
-43.0626687,173.0774942
-46.359255,168.0256808
-41.258333,173.258795
-40.436769,175.20741
-36.986389,174.479167
-42.93320679,171.562451
-44.20594298,169.0627839
-37.2562981,175.8076553
-45.528552,168.621492
-38.6557336,176.0874012
-35.7739542,174.3976569
-41.286138,174.782309
-37.03810676,175.8798652
-46.321969,167.985999
-36.9793588,174.8494586
-41.150855,173.425992
-44.8281415,168.4305136
-44.758447,168.2076268
-38.18557272,176.281046
-45.8720199,170.5291567
-36.5787343,174.7021883
-43.9017157,173.0244688
-43.390721,172.710224
-41.2740352,174.615642
-39.2108438,174.0249944
-35.4354848,173.6148108
-38.992231,175.5043004
-41.42509841,174.8731881
-41.126499,173.476003
-41.22864,174.874145
-36.83616526,174.8730618
-37.530011,176.13152
-39.369075,176.327133
-36.847377,174.764774
-41.118381,174.890011
-37.803002,174.840815
-36.771844,174.773727
-38.9016642,175.786167
-41.289319,174.794111
-37.835644,176.055946
-41.295117,174.756524
-37.671585,177.799005
-38.6502927,176.0901085
-39.0814109,176.9158963
-39.12391984,174.5143694
-39.1533882,175.6327755
-41.457913,173.241096
-44.5025,169.487778
-38.6051537,175.5509263
-39.235503,176.246672
-39.14001446,175.6460785
-42.2905809,172.1375553
-36.7066706,174.3433306
-36.860299,174.75888
-43.94680637,170.4504005
-38.0446195,175.7782585
-44.24037404,169.4659606
-34.9844423,173.2396432
-39.4926482,176.6651308
-40.90367292,175.4694987
-43.4930802,172.6366271
-45.3941883,169.1646691
-36.685582,174.749598
-41.4352007,174.1055032
-40.83341727,176.0243601
-43.1799159,171.7117109
-38.95639058,176.2210663
-43.537843,172.531245
NA,NA
-43.41714025,172.1308749
-39.0941325,174.0446369
-36.94693626,174.6068754
-37.865038,176.721004
-41.344872,174.816168
NA,NA
-43.8869323,172.2515652
-37.444709,176.245722
-39.0849433,175.6511391
-36.8056981,174.9669545
-36.9083328,175.1000046
-36.8791624,174.750471
NA,NA
-36.788453,174.6854239
-43.58521477,172.6492283
-44.0605599,169.3822905
-38.7807281,176.0522756
-43.7008516,172.0880535
-40.8875021,174.8716615
-40.89185,175.36034
-37.857762,174.86599
-44.7916,167.777
-37.2076694,175.8813331
-36.8275667,174.4261846
-42.4002454,172.6159383
-41.3485827,174.9299315
-44.2009991,171.5931725
-39.617418,177.107125
-43.5889237,172.7172025
-43.03314064,171.6748672
-39.281931,175.571599
-40.338473,175.8133789
-36.951423,174.811923
-39.2090518,175.6791479
-45.87153823,170.5376951
-41.258225,174.865922
-41.282559,173.240687
-39.716509,174.829761
-40.871612,175.2306672
-36.790069,174.866818
-42.88809388,171.9624825
-43.520295,172.574884
-40.95522149,173.0604336
-41.2836657,174.7884993
-40.8078357,172.8739942
-39.276222,173.754509
-37.0438378,175.5176291
-37.64655514,175.1450469
-36.8310145,175.7977642
-36.70964,175.799363
-38.0864208,176.2944552
-43.3737866,171.9084937
-36.5133316,174.7283364
-37.80054606,174.8657066
-35.768642,174.346831
-44.706063,169.125284
-37.8209375,174.8163118
-38.245087,176.4375952
-35.169997,174.030973
-37.8047775,175.2814913
-39.1402629,175.6167377
-37.416018,176.271157
-37.7929641,174.8721367
-41.23717096,174.8393281
-37.7358518,175.8772471
-41.46083326,174.8651645
-36.3808308,174.8425046
-36.890808,174.774122
-43.490228,170.327495
-37.6378761,176.1009308
-36.97368846,175.5108222
-40.99373421,174.944793
-38.4241729,176.0561272
-41.212699,174.9122497
-38.7114443,176.5496919
-44.389031,171.249072
-38.6817848,176.6610424
-38.15615714,176.2457709
-40.82755113,175.448884
-42.9428547,171.5634522
-41.2529791,174.9030167
-41.3131914,174.9349078
-39.283465,173.749356
-44.9209246,167.9267629
-38.672275,175.905786
-41.4537337,174.7980011
-43.50288751,172.5744708
-37.956403,176.971819
-36.889525,174.9392674
-36.349231,174.615408
-43.5662425,172.7880898
-42.884659,171.672632
-38.7049958,174.6154988
-44.159501,169.076171
-43.221582,171.93251
-40.514623,175.277577
-43.83090829,172.181521
-36.779852,175.014267
-37.635125,176.176454
-46.0171044,170.0927035
-38.185316,175.167539
-38.59077201,175.7646995
-36.8916692,175.2333336
-44.837847,167.8012314
-36.9552183,174.8163951
-36.780862,174.9932114
-39.07339329,175.709894
-36.7828911,174.950751
-46.867106,168.249871
-35.7247615,174.3189843
-35.806281,174.404859
-36.867096,174.908759
-46.524295,168.25308
-37.10034887,174.846658
-46.444976,168.359395
-37.657877,176.216373
-42.26462021,173.7365609
-43.6243317,172.7456316
-44.291669,169.488338
-39.0740577,175.6627055
-41.099426,174.86685
-35.09419791,173.762179
-40.8235206,175.2021022
-36.51182988,175.3280018
-38.0398104,175.6598068
-40.931653,175.676038
-41.1684,174.542
-41.15617,173.405672
-42.43533653,172.8491686
-36.9103441,174.8043866
-36.8272677,175.7125664
-41.2111658,174.9542023
-39.25762546,175.5501551
-39.2049679,175.5965701
-39.281895,175.568274
-36.9111706,174.648958
-41.34304722,174.6793059
-43.6255162,170.1106995
-36.6451698,174.8243317
-41.0861079,173.7679272
-43.138544,172.148495
-37.718,176.1589972
-43.5312568,172.6476724
-40.29655,158.595124
-36.9959718,174.4798696
NA,NA
-42.701591,172.215533
-40.8699081,175.0025947
-44.802217,167.765649
-38.746807,176.064259
-36.816886,174.716563
-41.22649593,174.6864964
-36.797559,174.960183
-40.71135231,175.4647071
-43.3484512,170.4820536
-41.3481284,174.8388865
-38.152852,176.267142
-38.8881446,175.7636787
-36.6257428,174.7876414
-42.09634509,171.3916428
-41.062104,175.10517
-38.37920904,175.7990412
-37.264298,174.994569
-37.37893755,175.9848932
-40.65879922,175.4657158
-43.7322887,170.8351046
-43.5834925,172.7775503
-41.09582947,174.8329972
-41.285833,174.779333
-45.7940152,170.6654616
-41.2761852,174.8469542
-44.55829701,168.9418069
-41.16995435,172.7459026
-37.116342,174.6076243
-36.8208511,174.742101
-41.28995514,174.9876373
NA,NA
-45.113564,168.126313
NA,NA
-36.799971,174.710392
-39.1421453,175.6363361
-39.0913362,176.8026006
-36.85489688,174.8883128
-36.8195676,174.8045733
-45.07154766,168.5130406
-41.346081,174.769701
-39.336174,174.284934
-43.6556645,169.3213333
-43.48853374,172.6312376
-37.685522,175.069933
-41.0699847,174.6826206
-36.880608,174.992429
-36.949245,175.196107
-39.3417497,175.5494637
-42.6962351,170.9138985
-37.0302052,174.4355056
-44.532937,169.14494
-44.6155002,168.3666707
-42.30435727,172.4575836
-41.286576,174.832047
-41.416022,174.868212
-39.2961169,174.066558
-41.258968,173.269366
-39.546438,174.793811
-38.6400017,176.6778291
-41.2445007,174.1633385
-40.6259195,175.4780181
-37.594973,176.042734
-44.9386898,167.9619501
-43.522293,172.6765807
-36.8083353,174.9336638
-35.63762903,174.0955388
-40.885422,174.96412
-39.1548021,175.6331985
-36.847121,174.695314
-41.265933,174.888947
-37.876663,174.764505
-42.1802494,173.4758452
-43.326342,172.666753
-41.441697,174.907837
-43.87443,170.873451
-36.9465231,174.6067657
-38.0020033,177.3999965
-41.036702,174.884128
-36.334065,174.8123
-36.8068099,175.0697555
-41.2537535,174.7884468
-41.371346,174.799803
-36.8427178,174.7414869
-36.1260206,174.5744743
-43.56378615,172.5900777
-39.234486,174.916312
-40.4124982,175.2216621
-41.29033609,174.817498
-41.259463,173.299426
-38.142885,176.224249
-34.928631,173.442066
-36.391663,174.7299977
-43.721283,170.066422
-43.7181466,170.0680522
-36.8483785,174.7640794
-37.666166,176.380091
-37.804434,174.886521
-38.2156316,175.8747551
-39.2228847,174.1121341
-37.85593843,175.947278
-42.56493304,173.501394
-41.00588878,175.326555
-36.807699,174.936949
-36.8572301,174.7664813
-37.82106,174.816368
-43.336791,172.4081926
-37.0529867,174.8529312
-41.293533,174.90004
-40.06437,175.029348
-37.064939,175.634391
-40.469594,175.613227
-37.7956371,176.0798039
-38.100736,176.279772
-38.64514158,176.0801341
-37.34568774,175.0260437
-36.2499962,174.7833375
-39.10811973,175.6529097
-37.4681975,175.9844851
-37.3960031,175.8194808
-41.2351356,174.8882641
-36.915407,174.7667898
-37.01062797,174.486358
-36.953699,174.466107
-41.366459,173.356314
-37.803862,174.849395
-37.8677812,174.8081624
NA,NA
-44.4155036,168.7166611
-37.6955439,176.0500628
-36.8216686,174.7416711
-41.35064161,173.1888726
-35.919675,174.462311
-37.838535,174.769755
-45.0306786,168.6490916
-36.679859,175.55963
-36.85817505,174.8114818
-44.767345,168.1707
-41.286193,174.785377
-38.33672094,176.376342
-39.7194184,175.1668654
-45.007345,168.443998
-37.82255707,174.8106256
-35.0341197,173.9334524
-39.14557816,175.5962132
-41.2679736,174.7623204
-42.950688,171.533591
-45.6389806,170.6702182
-38.1194021,177.410295
-40.899152,173.009921
NA,NA
-43.589948,172.72126
-41.18678587,175.9392047
-38.728279,176.147921
-44.3854344,171.1984235
-41.0718654,175.2216671
-40.872784,175.229317
-36.8492611,174.7273132
-39.0700011,174.0181683
-38.15008729,176.2165688
-37.8042209,175.2818489
-37.81851,174.828249
-39.2980284,175.5180306
-41.189314,174.927499
-46.6533349,168.4099938
-38.1428869,176.2241921
-41.8631873,173.1686853
-39.4304867,176.4096622
-37.66471572,175.861269
-35.803788,174.403464
-36.8499964,175.0249944
-42.03351464,171.3843611
-43.7133808,170.0742552
-43.5945711,172.7329222
-37.7928123,175.2929898
-45.01054463,168.9010607
-43.826665,170.39333
-38.224469,175.4995999
-41.304437,174.800994
-43.5977011,172.6175751
-40.9721657,172.5633313
-44.91847208,168.7467165
-36.818795,174.715152
-41.0710934,174.8057199
-36.87166702,174.9149991
-41.0750006,173.0149989
-43.005223,173.009766
-41.0451103,173.0226667
-37.274832,174.649336
-40.893326,174.9760825
-41.285125,173.2257515
-37.388539,175.826395
-40.869924,175.377965
-35.4240312,173.4686229
-36.6333329,174.7333285
-36.7118347,174.7541676
NA,NA
-41.263647,174.84964
-37.945198,175.57019
-45.47622766,168.9263361
-36.846963,174.831843
-36.849418,174.843993
-39.4405272,175.5365649
-41.264163,174.860003
-37.630962,176.170465
-36.0833312,174.5999987
-38.94156917,175.6554898
-40.78938273,172.9538454
-42.09434,171.341527
-37.20726341,175.8620419
-41.218196,174.712576
-40.87250598,175.2310176
-44.087092,171.2516866
-36.8765614,174.822148
-37.56296,175.979884
-43.28908238,172.5882909
-41.100579,174.86798
-36.69451393,174.7428833
-39.13,175.823333
-42.423861,173.6834543
-43.301596,172.216835
-35.613337,174.542171
NA,NA
-39.521037,173.927017
-36.91417596,174.8354797
-41.246354,174.891182
-41.3489103,174.9302639
-38.145599,176.22363
-42.05293018,173.7835481
-36.81077417,174.7309767
-41.276,174.851476
-46.477619,169.742556
-45.00759,168.614185
-41.329749,173.733397
-41.733109,174.282893
-37.410339,175.953901
-43.6307831,169.9456375
-36.780854,174.657101
-41.3461669,174.7574953
-37.5319809,175.1552713
-37.1171686,175.5171645
-41.358998,174.847331
-36.419405,174.86682
-41.3306698,174.8003361
-41.3498373,172.2373971
-40.868218,175.4540132
-38.912162,175.762177
-41.362706,174.344394
-40.9426459,175.2716271
-41.106663,174.816662
-39.1542094,175.6343104
-36.9223644,174.7559152
-40.4665723,175.230603
-39.245225,175.552788
-39.1022076,175.9776903
-37.8619667,176.9809847
-41.0938353,174.8911642
-41.408502,175.486174
-38.714314,176.057802
-46.1364981,168.5995648
-37.1484796,175.5548695
-36.835472,175.804003
-37.990928,175.095338
-36.4179067,174.8633104
-41.239833,174.6355032
-37.070187,175.183663
-37.0301064,174.590605
-43.53673768,170.2065044
-41.29133,174.89674
-39.0734338,174.1005363
-36.8624159,174.7680926
-37.865135,174.802715
-45.8835729,171.015326
-37.477128,175.94847
-40.871215,175.2302386
-41.250099,174.904145
-41.164217,173.403124
-43.22405261,171.5617909
-37.2051976,175.8969544
-38.0836457,174.773015
-36.75704,174.772825
-44.9846365,167.4403892
-36.958879,175.2351049
-41.337636,174.809547
-38.401023,175.614984
-38.306022,175.4886302
-44.7502315,169.2909393
-38.13516,176.209605
-38.649163,176.089233
-39.7177666,178.7961407
-36.8793709,174.8240885
-40.893739,172.5793
-38.135272,176.25754
-36.8471712,174.771319
NA,NA
-42.5734003,172.8667844
-35.209578,174.02606
-37.817105,177.634905
-41.13364852,174.8668362
-40.6967954,175.5431899
-39.099592,175.647556
-39.27625865,174.0897911
-36.79027,174.780658
-45.91866993,170.4792802
-41.0280306,174.8865319
-45.71528649,170.5366172
-36.748893,174.655189
-36.9746774,174.8199581
-37.40970684,175.298665
-41.272409,173.299495
-37.029201,174.883187
-36.7412229,174.7099481
-34.578332,172.6083301
-36.089459,174.591486
-38.54416964,175.6010497
-41.23369,174.88759
-36.9583361,174.4583283
-38.09287798,176.0805276
-37.6201679,176.1701633
-36.41666502,174.7500028
-36.5829754,174.6847451
-36.6666705,175.8833373
-39.22983046,174.8935493
-40.547655,175.190718
-37.3816074,175.9373256
-46.5728353,168.8001658
-43.6026038,170.1440599
-38.704837,176.087766
-37.7873149,175.2748905
-41.0949968,174.8646695
-36.8552281,174.7372057
-41.304994,174.802342
-38.69895227,175.682658
-44.145942,170.020447
-43.19365926,171.8878706
-37.060742,174.516195
-36.953961,174.472486
-41.3068271,174.807277
-36.86296,174.7847517
-44.834141,168.827578
-36.7234254,175.7041831
-39.1349644,175.6490705
-41.38399785,174.7090021
-37.6630098,176.2279179
-36.8287971,174.7411376
-43.499825,172.638398
-41.105358,174.859437
-36.9666627,174.4333363
-41.284179,174.786093
-41.1162306,174.8353037
-38.98321,174.391228
-35.3129715,174.1126041
-41.330797,174.79753
-36.460778,174.774113
-41.3538334,174.7378343
-36.8348204,174.6349825
-39.062169,174.291788
-44.413212,168.406767
-36.883333,174.666671
-43.2300003,173.7683382
-41.3029222,173.2357991
-38.01957532,175.31715
-40.308794,175.233632
-37.8211394,175.2844261
-35.402204,173.487854
-41.513698,173.825712
-46.395472,167.97812
-36.81166692,174.883338
-37.7973369,178.4720058
-37.63166883,176.1810409
-40.6163558,172.6817846
-36.989405,174.474797
-36.8166703,174.8166687
-42.8445,171.518839
-41.10930538,174.8158893
-43.5268699,172.5878652
-37.74888,175.2939934
-38.126444,175.458563
-38.1819499,176.4303429
-40.3234393,175.3137523
-38.6833703,176.6868083
-38.4562733,176.7047844
-38.33442,175.4015169
-37.641041,176.068288
-38.1290172,176.2442937
-36.748707,174.338465
-37.0483157,175.9574841
-35.129264,173.69011
-41.3379997,174.8084973
-36.87929491,174.7506536
-41.3041642,174.8338282
-45.954081,170.316346
-42.488256,172.293285
-38.921919,175.753728
-41.337738,174.768733
-43.46360409,172.4560836
-38.28011645,176.8655603
-35.906293,174.709396
-41.277836,174.759786
-39.14083648,175.835489
NA,NA
-43.71876056,170.0653161
-36.765972,174.917982
-41.283333,174.783333
-45.1389285,168.7684843
-41.1026649,174.871162
-38.25166318,175.1705258
NA,NA
-38.10010446,176.4288114
-37.77636194,175.2890527
-38.1286085,176.463471
-43.5053965,172.7342682
-36.82131,174.772997
-38.7845201,175.9906856
-44.86594459,168.596163
-40.880436,174.926781
-41.588071,173.303887
-38.9639173,175.8019801
-36.905531,174.861556
-38.3691683,178.3166627
-41.332667,174.833833
-39.1336239,175.6545265
-43.1500209,171.8702513
-36.6016332,174.7107518
-43.62556475,170.8655765
-41.46022,175.10008
-38.7989626,175.9864199
-41.07365505,174.7875906
NA,NA
-37.229951,175.889563
-45.14369,168.812047
-38.154462,176.2445205
-40.0544504,176.0366196
-38.3024676,174.9542892
-42.26424371,171.3680062
-40.87685196,174.9938205
-41.7476677,171.5116618
-39.519568,176.885094
-34.957122,173.475673
-41.27351,174.778132
-39.4939884,176.920227
-43.1342017,171.7215851
-44.6121694,168.4255004
-37.0240829,175.8732777
-44.432063,169.9979814
-41.11647,174.3754368
-36.8630043,174.6153351
-37.0295402,175.5008133
-36.465326,174.6261724
-36.70239758,175.0079282
-36.9772028,174.9216293
-41.331322,174.769853
-37.01581036,174.602716
-37.80981168,176.1231501
-36.9509922,174.6586658
-36.775732,174.783112
-41.5138586,173.9614783
NA,NA
-43.12880021,172.3374808
-38.142868,176.224237
-41.714432,172.13518
-38.6910038,176.0720205
-36.777803,174.655888
-36.830753,174.606751
-39.69451909,176.2769564
-36.0008366,174.711667
-38.20227971,176.3282172
-37.7781347,175.2700903
-41.2869987,174.8291678
-44.568003,167.986001
-37.79129,174.883106
-41.2974927,174.8920804
-43.58382182,172.7802122
-39.4838014,176.8913292
-36.89373699,174.6761105
-43.73774027,170.0959787
-38.15217,175.6486635
-45.87203427,170.3468561
-45.888518,170.482208
-37.9944258,175.5784746
-43.315542,171.859154
-39.288889,174.0825
-43.390121,172.70553
-39.27267649,176.4462036
-37.619127,176.154099
-43.061705,173.077947
-39.10759437,175.6522425
-41.2626673,174.9086697
-43.290811,171.477668
-35.169739,173.123417
-37.8007997,174.8334911
-43.88673509,170.0583071
-43.678603,170.106659
-40.646667,175.489997
-43.57709729,172.7192395
-43.1979075,171.7433087
-40.689938,175.144083
-41.29583,174.776935
NA,NA
-41.287678,174.80486
-36.9298098,175.4297797
-41.3838931,174.8513869
-37.06666875,175.499997
-38.4093322,176.2248336
-43.13868343,172.8103285
-36.886629,174.701864
-37.777003,174.861855
-36.773435,174.677248
NA,NA
-38.1745489,176.0484825
-36.4930042,174.7171673
-36.8500018,174.8166722
-36.837651,174.749861
-44.378773,171.2476467
-36.826841,174.425835
-43.3189539,172.6575837
-39.3115053,176.1919398
-44.8780903,169.1827016
-41.2423112,174.8977667
-39.102898,175.651974
-40.9886728,173.0273432
-41.317691,174.829298
-43.473053,171.932998
-38.1612453,174.6551066
-37.593243,176.038967
-37.76621,175.285152
-38.924504,174.192114
-36.8696739,174.6298914
-37.697685,176.174784
-38.811846,177.051303
-41.2804973,174.8004964
-39.13533094,175.6484018
-41.2535023,174.8666648
-40.7946237,173.9577701
-38.142868,176.224237
-44.2595977,169.1816619
-37.24492131,175.9326614
-39.281837,175.568435
-37.40043295,175.6706987
-36.820422,174.724951
-43.678025,172.772276
-39.0454,176.0545
-39.1014452,175.647306
-37.0017013,175.8518963
-36.8772281,175.0203767
-37.773243,176.52673
-38.1516559,176.2583264
-38.7197807,175.9840042
-44.41024068,169.3075611
-42.9442615,171.5636156
-36.705325,174.753654
-38.679087,178.008649
-40.87301527,175.232162
NA,NA
-41.344337,174.772828
-41.21083,174.974946
-38.1268184,176.2514728
-37.185497,175.898429
-35.5621512,174.4982363
NA,NA
-43.9634077,170.5194553
-39.2362192,175.5546968
-46.562738,168.680708
-42.3445062,171.887312
-41.243467,174.790804
-39.099501,175.648006
-36.068181,173.954145
-44.6996015,168.1784164
-41.2946577,174.9544596
-43.514666,170.206002
-35.40961492,173.8689395
-41.2557871,173.8254756
-38.8102706,176.9925041
-40.049861,179.2093306
-34.46984,172.646542
-37.7450866,176.4595563
-39.2883134,175.5405562
-36.920852,174.767937
-39.4595023,173.8328076
-45.9111818,170.5588547
-41.09530568,175.034788
-44.664629,169.1526078
-43.56587676,172.5981496
-44.8588293,168.4157164
-43.5795591,172.7976916
-43.8252711,169.5927311
NA,NA
-41.349917,174.7724
-36.9309684,174.5419811
-41.3631552,173.3497082
-41.339115,173.209124
-40.26619076,175.8158356
-40.8342031,175.06332
-43.192203,172.336008
-45.828435,170.622222
-44.428549,168.6932693
-40.874018,175.064096
-41.3577488,174.7278488
-39.159471,173.820203
-41.1959961,173.130003
-41.366312,174.850333
-37.9299453,176.975203
-36.813315,174.947284
-36.920657,174.859109
-36.440654,175.15419
-43.5176472,171.6572083
-42.3350074,172.1829898
-44.099999,169.35073
-35.9346885,174.4627024
-38.6676226,175.4736498
-39.5437778,176.8888655
-37.130199,175.612117
-45.018644,168.735673
-36.969598,174.471257
-37.76566129,175.2537484
-35.2505013,174.1071663
-41.796246,172.282954
-43.67712,171.393547
-40.2195623,175.572015
-41.2970024,174.870831
-36.784091,175.024569
-39.9021105,176.0184747
-38.0647047,176.5798349
-40.1685,176.822833
-41.289156,174.78779
-36.600482,174.867911
-43.1263485,171.6709143
-45.7174134,169.7399746
-37.37763,175.860322
-42.9584569,171.4506762
-36.730181,174.731763
-44.4211656,168.0544964
-40.026403,175.205062
-40.741753,175.112282
-38.6333368,175.4911712
-40.1835042,175.8673975
-41.234448,174.875
-43.53515173,172.5872889
-38.09023,176.263418
-44.681322,168.119213
-36.8882514,174.4644338
-41.306333,174.884167
-44.4286279,168.6939294
-35.754345,174.585688
-41.1609049,174.9811097
-42.7556552,172.2203423
-40.4787474,175.2092297
-41.262417,174.838414
-45.48874595,170.7077639
-44.79025,167.7840272
-40.7260877,175.3906951
-38.696012,178.070996
-41.3570029,174.7283312
-42.24791933,173.8306498
-36.07749565,175.3498796
-37.0014856,174.5814002
-36.9103605,175.3885126
-39.15930909,175.6497756
NA,NA
-36.8053712,174.4279586
-43.44694137,172.5025159
-36.8625117,174.8747368
-39.79864688,175.1193258
-35.2840888,174.0961544
-39.29445387,174.0611985
-39.0285021,174.0399963
-37.0969424,174.9485372
-40.6731907,172.694589
-40.27583228,175.2166633
-39.110985,175.6524969
-38.075355,177.473702
-37.0501752,174.8655469
-41.328489,173.263496
-41.2381627,174.8920622
-37.068958,175.5229581
-41.2302093,174.8810709
-36.72667,175.093164
-36.7872303,174.776841
-44.198831,169.313337
-36.682083,174.753428
-41.310146,174.835022
-41.00480793,172.8543678
-44.45791463,169.3547686
-38.9936564,174.2367077
-41.331711,174.801862
-44.205143,168.596337
-37.95827699,175.0437982
-41.360868,174.327917
NA,NA
-38.13981,176.253738
-41.160889,173.41248
-41.5275784,173.302059
-43.570516,172.773961
-41.976417,172.736538
-36.790873,174.859446
-41.288206,174.804706
-38.69817,176.144982
-37.0458148,175.8849118
-37.8047136,175.2820004
-41.2807177,173.7618454
-42.50802793,172.8210713
-42.9011674,171.589996
-37.8927201,174.7580194
-36.946498,174.693504
-35.2686334,174.127675
-43.5841935,172.781499
-41.309923,174.798197
-39.176977,175.356043
-36.796273,175.193919
-42.7988316,171.3821628
-37.82795839,176.3374053
-35.8588314,174.5373335
NA,NA
-36.831357,174.743818
-41.19055538,174.7302769
-46.560247,169.471974
-40.5863088,175.4849316
-39.90965791,175.0265159
-42.953046,171.590233
-35.9290961,173.8751201
-43.587177,171.529701
-37.6343651,176.1155132
-41.086668,174.7508348
-41.34933481,174.757664
-40.9923062,175.4098014
-40.8879998,174.9746658
NA,NA
-41.382343,174.646417
-35.161584,174.024545
-38.772344,177.095249
-37.693006,176.162949
-37.7924262,174.8776196
-36.9268472,174.6572219
-36.881372,174.594898
-40.9463309,172.5588324
-43.9721701,169.4188329
-44.100012,169.4243329
-41.1051656,174.8225035
-38.4965281,176.7604334
-41.39089691,173.6162465
-36.886093,174.778423
-45.03337989,168.6429832
-41.29591,174.858611
-44.1746278,169.1446272
-40.8193371,174.9399968
-42.3808681,172.3988247
-44.231912,168.833661
-39.3711976,174.9083328
-45.2731416,170.202946
-36.9101753,174.7591601
-38.0723511,174.82558
-40.93297924,175.4468367
-37.1942984,174.8986053
-36.85736,174.708997
-36.8979041,174.4446413
-34.58333423,173
-36.796932,175.107717
-37.669542,176.235126
-36.779463,174.828813
-35.2835786,174.1007109
-40.9499978,175.2801952
-36.91455,174.7680497
-41.0551691,172.8586718
-41.270873,174.858566
-41.17375,174.47459
-38.093195,176.2706376
-36.724525,175.725366
-37.7716699,175.2698131
-45.533435,167.931727
-37.7941587,175.2825953
-35.2039974,174.1146638
-37.83699,176.077735
-36.8972122,174.7390885
-37.072746,174.940663
-41.3622359,174.7163111
-36.8692556,174.561023
-41.3037965,174.8104064
-42.0199462,172.7502651
-37.00073359,174.5619542
-43.500596,172.525599
-36.95220649,174.4845367
-44.6586741,170.9463324
-45.90735,170.560222
-37.5883347,176.1109988
-42.5613354,171.1263305
NA,NA
-38.7198314,176.038998
-44.7270197,168.1705019
-44.398986,171.239426
-39.1504253,175.634228
-36.873067,174.917703
-43.594972,170.262162
-43.42883,171.313328
-43.4151249,172.649631
-35.21116126,173.4754938
-39.08990428,176.1555381
-37.74730978,176.4151955
-36.9400013,174.6883299
-46.42638,168.378748
-39.0817659,175.6553664
-36.6390276,174.7122832
-40.34928152,175.6234442
-40.848248,175.3191673
-43.4250483,172.6161311
-44.94996847,169.1120137
-36.88656518,174.7830122
-41.164956,173.8655063
-38.987577,175.804541
-37.6352733,176.1318998
-39.9361391,174.9538843
-40.9545883,175.6507925
-43.573406,172.645024
-36.8344998,174.7052722
-35.830201,174.508896
-37.3799175,175.9178834
-45.213333,169.146111
-36.44499859,174.7833286
-37.030147,174.688833
-40.9881652,174.5921661
-35.24176108,174.120258
-36.8121848,174.9479633
-39.1711334,175.7172203
-41.2757341,174.959733
-36.69149897,174.7566714
-38.115261,176.271526
-38.93983624,175.7680044
-43.4153097,172.6453067
-44.504531,168.749105
-37.9127424,176.9034078
-37.99183261,175.1062748
-37.21052098,175.854763
-44.48368849,169.3443593
-36.805654,174.991875
-41.309193,174.799195
-39.1569366,175.6352221
-43.5326373,172.6760428
-34.7378435,173.0321711
-46.0040441,170.3661218
-42.37804406,172.9651384
-37.0355046,176.0484461
-39.15091945,175.6327876
-37.71965,175.227285
-45.026645,168.742976
-37.800611,175.329085
-37.83799073,177.5899162
-36.8744986,174.9255033
-39.50810112,176.8899889
-36.8570324,174.9013538
-37.52999791,176.1326474
-43.597568,170.215189
-44.65928789,169.5187397
-36.594288,174.701233
-43.603326,172.722669
-37.7782047,176.5151747
-41.387396,174.0549257
-38.743336,177.032172
-41.036961,174.883956
